id,firmbr,city,quarter,share,price
201516880,2015,16,2,0.0186,0.064
201616880,2016,16,2,0.0666,0.13
201916880,2019,16,2,0.0202,0.095
202616880,2026,16,2,0.002,0.149
202816880,2028,16,2,0.0162,0.155
204016880,2040,16,2,0.0043,0.142
204816880,2048,16,2,0.0035,0.113
300616880,3006,16,2,0.0178,0.137
301416880,3014,16,2,0.013,0.155
400216880,4002,16,2,0.0176,0.128
401016880,4010,16,2,0.0074,0.103
401216880,4012,16,2,0.0212,0.077
601816880,6018,16,2,0.0221,0.11
100418880,1004,18,2,0.0123,0.075
100618880,1006,18,2,0.0538,0.116
100718880,1007,18,2,0.0525,0.105
100918880,1009,18,2,0.0054,0.098
101118880,1011,18,2,0.0951,0.147
101318880,1013,18,2,0.0124,0.096
101718880,1017,18,2,0.0507,0.103
103018880,1030,18,2,0.0062,0.114
104518880,1045,18,2,0.0099,0.119
200518880,2005,18,2,0.1243,0.098
200818880,2008,18,2,0.0024,0.119
201518880,2015,18,2,0.0022,0.108
201618880,2016,18,2,0.0082,0.119
201918880,2019,18,2,0.0024,0.132
202618880,2026,18,2,0.0188,0.133
202818880,2028,18,2,0.0094,0.179
204018880,2040,18,2,0.0048,0.11
204818880,2048,18,2,0.004,0.126
300618880,3006,18,2,0.0063,0.125
301418880,3014,18,2,0.0244,0.112
400218880,4002,18,2,0.0176,0.157
401018880,4010,18,2,0.0027,0.101
401218880,4012,18,2,0.0071,0.114
601818880,6018,18,2,0.0118,0.143
100420880,1004,20,2,0.005,0.058
100620880,1006,20,2,0.0109,0.132
100720880,1007,20,2,0.0436,0.078
100920880,1009,20,2,0.0195,0.071
101120880,1011,20,2,0.2115,0.163
101320880,1013,20,2,0.0013,0.163
101720880,1017,20,2,0.0359,0.097
103020880,1030,20,2,0.0065,0.123
104520880,1045,20,2,0.0051,0.107
200520880,2005,20,2,0.0034,0.14
200820880,2008,20,2,0.0075,0.133
201520880,2015,20,2,0.0024,0.094
201620880,2016,20,2,0.0127,0.12
201920880,2019,20,2,0.001,0.156
202620880,2026,20,2,0.034,0.136
202820880,2028,20,2,0.005,0.196
204020880,2040,20,2,0.0067,0.105
204820880,2048,20,2,0.0039,0.123
300620880,3006,20,2,0.018,0.124
301420880,3014,20,2,0.0091,0.166
400220880,4002,20,2,0.0118,0.147
401020880,4010,20,2,0.0034,0.071
401220880,4012,20,2,0.0301,0.091
601820880,6018,20,2,0.0404,0.122
100423880,1004,23,2,0.0016,0.101
100623880,1006,23,2,0.0116,0.095
100723880,1007,23,2,0.0243,0.101
100923880,1009,23,2,0.0055,0.123
101123880,1011,23,2,0.0064,0.19
101323880,1013,23,2,0.0039,0.147
101723880,1017,23,2,0.0249,0.107
103023880,1030,23,2,0.004,0.103
104523880,1045,23,2,0.0101,0.131
200523880,2005,23,2,0.0365,0.104
200823880,2008,23,2,0.0088,0.134
201523880,2015,23,2,0.037,0.075
201623880,2016,23,2,0.0193,0.116
201923880,2019,23,2,0.0536,0.109
202623880,2026,23,2,0.0379,0.118
202823880,2028,23,2,0.0099,0.184
204023880,2040,23,2,0.0075,0.114
204823880,2048,23,2,0.043,0.093
300623880,3006,23,2,0.0478,0.079
301423880,3014,23,2,0.0081,0.175
400223880,4002,23,2,0.0254,0.128
401023880,4010,23,2,0.0035,0.115
401223880,4012,23,2,0.1003,0.068
601823880,6018,23,2,0.0119,0.162
100424880,1004,24,2,0.0237,0.068
100624880,1006,24,2,0.0101,0.138
100724880,1007,24,2,0.0198,0.101
100924880,1009,24,2,0.0044,0.125
101124880,1011,24,2,0.0172,0.198
101324880,1013,24,2,0.0206,0.153
101724880,1017,24,2,0.0319,0.091
103024880,1030,24,2,0.0013,0.12
104524880,1045,24,2,0.0038,0.142
200524880,2005,24,2,0.0056,0.115
200824880,2008,24,2,0.0166,0.117
201524880,2015,24,2,0.0013,0.103
201624880,2016,24,2,0.0016,0.139
201924880,2019,24,2,0.0031,0.154
202624880,2026,24,2,0.0296,0.145
202824880,2028,24,2,0.0138,0.179
204024880,2040,24,2,0.0257,0.133
204824880,2048,24,2,8e-4,0.117
300624880,3006,24,2,0.0058,0.141
301424880,3014,24,2,0.0071,0.175
400224880,4002,24,2,0.0333,0.162
401024880,4010,24,2,8e-4,0.138
401224880,4012,24,2,0.0031,0.137
601824880,6018,24,2,0.0608,0.094
100425880,1004,25,2,0.0053,0.05
100625880,1006,25,2,0.0188,0.144
100725880,1007,25,2,0.0067,0.141
100925880,1009,25,2,0.0036,0.11
101125880,1011,25,2,0.0901,0.151
101325880,1013,25,2,0.0344,0.107
101725880,1017,25,2,9e-4,0.141
103025880,1030,25,2,0.0026,0.105
104525880,1045,25,2,0.0063,0.143
200525880,2005,25,2,6e-4,0.142
200825880,2008,25,2,0.0092,0.098
201525880,2015,25,2,2e-4,0.096
201625880,2016,25,2,0.003,0.141
201925880,2019,25,2,0.0074,0.128
202625880,2026,25,2,0.0095,0.143
202825880,2028,25,2,0.0172,0.157
204025880,2040,25,2,6e-4,0.092
204825880,2048,25,2,0.0096,0.11
300625880,3006,25,2,0.0087,0.122
301425880,3014,25,2,0.0223,0.154
400225880,4002,25,2,0.0033,0.153
401025880,4010,25,2,0.0034,0.12
401225880,4012,25,2,0.0234,0.085
601825880,6018,25,2,0.0011,0.165
100426880,1004,26,2,0.0194,0.093
100626880,1006,26,2,0.086,0.126
100726880,1007,26,2,0.0326,0.093
100926880,1009,26,2,0.0067,0.112
101126880,1011,26,2,0.0732,0.155
101326880,1013,26,2,0.0251,0.126
101726880,1017,26,2,0.0016,0.156
103026880,1030,26,2,0.0077,0.104
104526880,1045,26,2,0.0255,0.129
200526880,2005,26,2,0.0398,0.115
200826880,2008,26,2,0.0195,0.118
201526880,2015,26,2,9e-4,0.108
201626880,2016,26,2,0.0085,0.126
201926880,2019,26,2,0.0196,0.133
202626880,2026,26,2,0.021,0.127
202826880,2028,26,2,0.0166,0.173
204026880,2040,26,2,0.0116,0.117
204826880,2048,26,2,0.0012,0.119
300626880,3006,26,2,0.0328,0.12
301426880,3014,26,2,0.0137,0.149
400226880,4002,26,2,0.0085,0.154
401026880,4010,26,2,0.0069,0.112
401226880,4012,26,2,0.0813,0.062
601826880,6018,26,2,0.0119,0.157
100427880,1004,27,2,0.0216,0.084
100627880,1006,27,2,0.0545,0.13
100727880,1007,27,2,0.0103,0.133
100927880,1009,27,2,0.0113,0.093
101127880,1011,27,2,0.0096,0.2
101327880,1013,27,2,0.0103,0.134
101727880,1017,27,2,0.1034,0.102
103027880,1030,27,2,0.0027,0.12
104527880,1045,27,2,0.0111,0.11
200527880,2005,27,2,0.0362,0.115
200827880,2008,27,2,0.0471,0.113
201527880,2015,27,2,0.0015,0.118
201627880,2016,27,2,0.0079,0.173
201927880,2019,27,2,0.0405,0.095
202627880,2026,27,2,0.0145,0.138
202827880,2028,27,2,0.0377,0.172
204027880,2040,27,2,0.0114,0.107
204827880,2048,27,2,0.0058,0.113
300627880,3006,27,2,0.0067,0.137
301427880,3014,27,2,0.0229,0.148
400227880,4002,27,2,0.0276,0.164
401027880,4010,27,2,0.0066,0.122
401227880,4012,27,2,0.007,0.137
601827880,6018,27,2,0.02,0.136
100429880,1004,29,2,0.0037,0.104
100629880,1006,29,2,0.0606,0.134
100729880,1007,29,2,0.0042,0.144
100929880,1009,29,2,0.0202,0.103
101129880,1011,29,2,0.0253,0.184
101329880,1013,29,2,0.0447,0.104
101729880,1017,29,2,0.0366,0.094
103029880,1030,29,2,0.0086,0.14
104529880,1045,29,2,0.0036,0.126
200529880,2005,29,2,0.0059,0.118
200829880,2008,29,2,0.0102,0.135
201529880,2015,29,2,0.0036,0.109
201629880,2016,29,2,0.0083,0.145
201929880,2019,29,2,0.0104,0.119
202629880,2026,29,2,0.0373,0.135
202829880,2028,29,2,0.0133,0.168
204029880,2040,29,2,0.0108,0.11
204829880,2048,29,2,0.027,0.104
300629880,3006,29,2,0.0176,0.123
301429880,3014,29,2,0.0053,0.149
400229880,4002,29,2,0.1026,0.144
401029880,4010,29,2,0.0037,0.081
401229880,4012,29,2,0.012,0.109
601829880,6018,29,2,0.0091,0.151
100430880,1004,30,2,0.0092,0.111
100630880,1006,30,2,0.0404,0.101
100730880,1007,30,2,0.0103,0.152
100930880,1009,30,2,0.0016,0.121
101130880,1011,30,2,0.0352,0.168
101330880,1013,30,2,0.0034,0.156
101730880,1017,30,2,0.0031,0.134
103030880,1030,30,2,0.0317,0.101
104530880,1045,30,2,0.0171,0.142
200530880,2005,30,2,0.0216,0.124
200830880,2008,30,2,0.0071,0.117
201530880,2015,30,2,0.0422,0.091
201630880,2016,30,2,0.0061,0.168
201930880,2019,30,2,0.026,0.125
202630880,2026,30,2,0.0057,0.16
202830880,2028,30,2,0.0558,0.183
204030880,2040,30,2,0.0088,0.118
204830880,2048,30,2,0.0032,0.13
300630880,3006,30,2,0.0095,0.14
301430880,3014,30,2,0.0774,0.097
400230880,4002,30,2,0.0192,0.178
401030880,4010,30,2,0.0053,0.129
401230880,4012,30,2,0.0163,0.11
601830880,6018,30,2,0.0049,0.154
100431880,1004,31,2,0.0034,0.077
100631880,1006,31,2,0.0638,0.087
100731880,1007,31,2,0.0461,0.103
100931880,1009,31,2,0.0017,0.12
101131880,1011,31,2,0.0092,0.163
101331880,1013,31,2,0.0627,0.112
101731880,1017,31,2,0.0117,0.115
103031880,1030,31,2,0.0011,0.138
104531880,1045,31,2,0.0027,0.12
200531880,2005,31,2,0.0488,0.104
200831880,2008,31,2,0.08,0.092
201531880,2015,31,2,0.0058,0.116
201631880,2016,31,2,0.0166,0.135
201931880,2019,31,2,0.0072,0.134
202631880,2026,31,2,0.0498,0.135
202831880,2028,31,2,0.0722,0.144
204031880,2040,31,2,2e-4,0.176
204831880,2048,31,2,0.0027,0.125
300631880,3006,31,2,0.0608,0.123
301431880,3014,31,2,0.0208,0.106
400231880,4002,31,2,0.0028,0.201
401031880,4010,31,2,7e-4,0.145
401231880,4012,31,2,0.0219,0.113
601831880,6018,31,2,0.0067,0.122
100432880,1004,32,2,0.0156,0.065
100632880,1006,32,2,0.0075,0.13
100732880,1007,32,2,0.0129,0.119
100932880,1009,32,2,0.0195,0.097
101132880,1011,32,2,0.0546,0.139
101332880,1013,32,2,0.0102,0.124
101732880,1017,32,2,0.0074,0.124
103032880,1030,32,2,0.0018,0.11
104532880,1045,32,2,0.0025,0.165
200532880,2005,32,2,0.0228,0.115
200832880,2008,32,2,0.0172,0.108
201532880,2015,32,2,5e-4,0.121
201632880,2016,32,2,0.028,0.143
201932880,2019,32,2,0.0316,0.083
202632880,2026,32,2,0.0144,0.151
202832880,2028,32,2,0.0206,0.17
204032880,2040,32,2,0.0069,0.104
204832880,2048,32,2,0.0021,0.126
300632880,3006,32,2,0.0035,0.132
301432880,3014,32,2,0.0112,0.138
400232880,4002,32,2,0.0316,0.146
401032880,4010,32,2,0.0049,0.144
401232880,4012,32,2,0.0042,0.093
601832880,6018,32,2,0.0266,0.113
100433880,1004,33,2,0.0102,0.083
100633880,1006,33,2,0.0287,0.11
100733880,1007,33,2,0.0469,0.104
100933880,1009,33,2,0.0026,0.124
101133880,1011,33,2,0.0082,0.191
101333880,1013,33,2,0.0133,0.14
101733880,1017,33,2,0.0052,0.158
103033880,1030,33,2,0.0054,0.121
104533880,1045,33,2,0.0038,0.152
200533880,2005,33,2,0.0372,0.127
200833880,2008,33,2,0.0081,0.121
201533880,2015,33,2,0.0035,0.103
201633880,2016,33,2,0.0576,0.119
201933880,2019,33,2,0.0217,0.112
202633880,2026,33,2,0.0269,0.154
202833880,2028,33,2,0.0053,0.216
204033880,2040,33,2,0.0042,0.128
204833880,2048,33,2,0.0042,0.124
300633880,3006,33,2,0.009,0.121
301433880,3014,33,2,0.0177,0.167
400233880,4002,33,2,0.0055,0.146
401033880,4010,33,2,0.0021,0.128
401233880,4012,33,2,0.001,0.121
601833880,6018,33,2,0.0085,0.172
100434880,1004,34,2,0.0106,0.106
100634880,1006,34,2,0.0662,0.11
100734880,1007,34,2,0.0175,0.103
100934880,1009,34,2,0.0237,0.083
101134880,1011,34,2,0.0294,0.17
101334880,1013,34,2,0.003,0.127
101734880,1017,34,2,0.0135,0.098
103034880,1030,34,2,0.0049,0.117
104534880,1045,34,2,0.0324,0.112
200534880,2005,34,2,0.1077,0.125
200834880,2008,34,2,0.0131,0.127
201534880,2015,34,2,0.0022,0.094
201634880,2016,34,2,0.0311,0.14
201934880,2019,34,2,0.0203,0.115
202634880,2026,34,2,0.0235,0.108
202834880,2028,34,2,0.0269,0.17
204034880,2040,34,2,0.0016,0.114
204834880,2048,34,2,0.0063,0.087
300634880,3006,34,2,0.0227,0.124
301434880,3014,34,2,0.0198,0.136
400234880,4002,34,2,0.0022,0.162
401034880,4010,34,2,0.005,0.105
401234880,4012,34,2,0.0042,0.121
601834880,6018,34,2,0.0389,0.126
100435880,1004,35,2,0.0047,0.103
100635880,1006,35,2,0.1336,0.068
100735880,1007,35,2,0.0889,0.079
100935880,1009,35,2,0.0108,0.082
101135880,1011,35,2,0.0265,0.174
101335880,1013,35,2,0.0079,0.137
101735880,1017,35,2,0.0151,0.141
103035880,1030,35,2,0.0258,0.129
104535880,1045,35,2,0.019,0.101
200535880,2005,35,2,0.0759,0.082
200835880,2008,35,2,0.025,0.104
201535880,2015,35,2,0.0032,0.096
201635880,2016,35,2,0.0125,0.108
201935880,2019,35,2,0.0387,0.096
202635880,2026,35,2,0.006,0.144
202835880,2028,35,2,0.0463,0.157
204035880,2040,35,2,0.0078,0.114
204835880,2048,35,2,0.005,0.118
300635880,3006,35,2,0.0184,0.112
301435880,3014,35,2,0.0399,0.14
400235880,4002,35,2,0.0099,0.155
401035880,4010,35,2,0.0236,0.069
401235880,4012,35,2,0.0062,0.104
601835880,6018,35,2,0.0112,0.177
100436880,1004,36,2,0.031,0.066
100636880,1006,36,2,0.0013,0.145
100736880,1007,36,2,0.0031,0.099
100936880,1009,36,2,0.0046,0.13
101136880,1011,36,2,0.0109,0.177
101336880,1013,36,2,0.0046,0.127
101736880,1017,36,2,0.0995,0.113
103036880,1030,36,2,0.0043,0.103
104536880,1045,36,2,0.0033,0.12
200536880,2005,36,2,0.0337,0.099
200836880,2008,36,2,0.0192,0.088
201536880,2015,36,2,0.0023,0.077
201636880,2016,36,2,0.0039,0.132
201936880,2019,36,2,0.0261,0.079
202636880,2026,36,2,0.0223,0.125
202836880,2028,36,2,0.004,0.187
204036880,2040,36,2,0.0051,0.119
204836880,2048,36,2,0.0014,0.159
300636880,3006,36,2,0.0067,0.136
301436880,3014,36,2,0.0324,0.146
400236880,4002,36,2,0.0068,0.186
401036880,4010,36,2,0.0749,0.092
401236880,4012,36,2,0.0088,0.082
601836880,6018,36,2,0.0177,0.118
100437880,1004,37,2,0.0053,0.096
100637880,1006,37,2,0.011,0.136
100737880,1007,37,2,0.0061,0.143
100937880,1009,37,2,0.0317,0.096
101137880,1011,37,2,0.0602,0.169
101337880,1013,37,2,0.0222,0.136
101737880,1017,37,2,0.0135,0.102
103037880,1030,37,2,0.0018,0.157
104537880,1045,37,2,0.0078,0.113
200537880,2005,37,2,0.0121,0.113
200837880,2008,37,2,0.0221,0.101
201537880,2015,37,2,0.0019,0.134
201637880,2016,37,2,0.0243,0.12
201937880,2019,37,2,0.0094,0.133
202637880,2026,37,2,0.0051,0.157
202837880,2028,37,2,0.0092,0.203
204037880,2040,37,2,0.0037,0.101
204837880,2048,37,2,0.0023,0.156
300637880,3006,37,2,0.0212,0.146
301437880,3014,37,2,0.0062,0.146
400237880,4002,37,2,0.036,0.163
401037880,4010,37,2,0.0029,0.106
401237880,4012,37,2,0.0626,0.056
601837880,6018,37,2,0.0087,0.138
100438880,1004,38,2,0.0021,0.092
100638880,1006,38,2,0.0115,0.132
100738880,1007,38,2,0.0017,0.12
100938880,1009,38,2,0.0094,0.079
101138880,1011,38,2,0.0547,0.16
101338880,1013,38,2,0.0811,0.11
101738880,1017,38,2,0.0183,0.089
103038880,1030,38,2,0.0085,0.13
104538880,1045,38,2,0.0052,0.124
200538880,2005,38,2,0.0083,0.086
200838880,2008,38,2,0.0041,0.134
201538880,2015,38,2,7e-4,0.109
201638880,2016,38,2,0.0177,0.118
201938880,2019,38,2,0.0062,0.102
202638880,2026,38,2,0.0114,0.127
202838880,2028,38,2,0.0084,0.164
204038880,2040,38,2,4e-4,0.121
204838880,2048,38,2,0.002,0.136
300638880,3006,38,2,0.0069,0.115
301438880,3014,38,2,0.0836,0.105
400238880,4002,38,2,0.0043,0.177
401038880,4010,38,2,0.0063,0.112
401238880,4012,38,2,0.0438,0.082
601838880,6018,38,2,0.0882,0.101
100439880,1004,39,2,0.0025,0.109
100639880,1006,39,2,0.0018,0.181
100739880,1007,39,2,0.0357,0.118
100939880,1009,39,2,0.0206,0.079
101139880,1011,39,2,0.0409,0.15
101339880,1013,39,2,0.0189,0.131
101739880,1017,39,2,0.023,0.124
103039880,1030,39,2,0.0037,0.152
104539880,1045,39,2,0.0101,0.152
200539880,2005,39,2,0.0402,0.125
200839880,2008,39,2,0.0086,0.106
201539880,2015,39,2,0.0129,0.082
201639880,2016,39,2,0.0103,0.142
201939880,2019,39,2,0.0091,0.107
202639880,2026,39,2,0.0084,0.154
202839880,2028,39,2,0.0455,0.148
204039880,2040,39,2,0.0027,0.133
204839880,2048,39,2,0.0096,0.123
300639880,3006,39,2,0.0156,0.137
301439880,3014,39,2,0.035,0.138
400239880,4002,39,2,0.0073,0.158
401039880,4010,39,2,0.0022,0.104
401239880,4012,39,2,0.0083,0.105
601839880,6018,39,2,0.0074,0.147
100440880,1004,40,2,0.0187,0.068
100640880,1006,40,2,0.0297,0.136
100740880,1007,40,2,0.0641,0.122
100940880,1009,40,2,0.0183,0.08
101140880,1011,40,2,0.0316,0.171
101340880,1013,40,2,0.005,0.163
101740880,1017,40,2,0.0024,0.153
103040880,1030,40,2,0.0051,0.133
104540880,1045,40,2,0.0109,0.117
200540880,2005,40,2,0.0151,0.134
200840880,2008,40,2,0.0448,0.106
201540880,2015,40,2,0.0016,0.098
201640880,2016,40,2,0.0274,0.141
201940880,2019,40,2,0.0171,0.093
202640880,2026,40,2,0.0052,0.15
202840880,2028,40,2,0.004,0.218
204040880,2040,40,2,0.0084,0.099
204840880,2048,40,2,0.0018,0.113
300640880,3006,40,2,0.0399,0.112
301440880,3014,40,2,0.0062,0.16
400240880,4002,40,2,0.0251,0.16
401040880,4010,40,2,0.0257,0.103
401240880,4012,40,2,0.0261,0.092
601840880,6018,40,2,0.0053,0.148
100441880,1004,41,2,0.0157,0.062
100641880,1006,41,2,0.0101,0.126
100741880,1007,41,2,0.0154,0.111
100941880,1009,41,2,0.0092,0.11
101141880,1011,41,2,0.0508,0.16
101341880,1013,41,2,0.0081,0.139
101741880,1017,41,2,0.0067,0.113
103041880,1030,41,2,0.0043,0.138
104541880,1045,41,2,0.024,0.121
200541880,2005,41,2,0.0387,0.089
200841880,2008,41,2,0.0153,0.092
201541880,2015,41,2,0.005,0.098
201641880,2016,41,2,0.0329,0.137
201941880,2019,41,2,0.0118,0.109
202641880,2026,41,2,0.003,0.118
202841880,2028,41,2,0.0526,0.178
204041880,2040,41,2,0.008,0.123
204841880,2048,41,2,7e-4,0.144
300641880,3006,41,2,0.0081,0.132
301441880,3014,41,2,0.0546,0.149
400241880,4002,41,2,0.0224,0.126
401041880,4010,41,2,0.0074,0.097
401241880,4012,41,2,0.0381,0.082
601841880,6018,41,2,0.0152,0.129
100443880,1004,43,2,0.0148,0.068
100643880,1006,43,2,0.0075,0.121
100743880,1007,43,2,0.0621,0.099
100943880,1009,43,2,0.0115,0.122
101143880,1011,43,2,0.0492,0.17
101343880,1013,43,2,0.0634,0.132
101743880,1017,43,2,0.0369,0.106
103043880,1030,43,2,0.0108,0.108
104543880,1045,43,2,0.0072,0.149
200543880,2005,43,2,0.0357,0.109
200843880,2008,43,2,0.0975,0.086
201543880,2015,43,2,0.0173,0.107
201643880,2016,43,2,0.0125,0.176
201943880,2019,43,2,0.0124,0.147
202643880,2026,43,2,0.0168,0.127
202843880,2028,43,2,0.0193,0.181
204043880,2040,43,2,0.0019,0.133
204843880,2048,43,2,0.0036,0.139
300643880,3006,43,2,0.0023,0.147
301443880,3014,43,2,0.0746,0.145
400243880,4002,43,2,0.0059,0.164
401043880,4010,43,2,0.0039,0.098
401243880,4012,43,2,0.0042,0.109
601843880,6018,43,2,0.0461,0.129
100444880,1004,44,2,0.0087,0.064
100644880,1006,44,2,0.0343,0.135
100744880,1007,44,2,0.0272,0.105
100944880,1009,44,2,0.006,0.104
101144880,1011,44,2,0.0352,0.218
101344880,1013,44,2,0.0053,0.173
101744880,1017,44,2,0.0089,0.137
103044880,1030,44,2,8e-4,0.134
104544880,1045,44,2,0.0045,0.157
200544880,2005,44,2,0.0082,0.118
200844880,2008,44,2,0.0072,0.124
201544880,2015,44,2,4e-4,0.1
201644880,2016,44,2,0.0024,0.132
201944880,2019,44,2,0.0243,0.099
202644880,2026,44,2,0.0026,0.196
202844880,2028,44,2,0.0055,0.194
204044880,2040,44,2,0.0058,0.097
204844880,2048,44,2,0.0069,0.128
300644880,3006,44,2,0.0091,0.136
301444880,3014,44,2,0.0288,0.122
400244880,4002,44,2,0.0247,0.157
401044880,4010,44,2,0.0039,0.152
401244880,4012,44,2,0.0038,0.118
601844880,6018,44,2,0.0159,0.16
100445880,1004,45,2,0.0163,0.063
100645880,1006,45,2,0.0271,0.12
100745880,1007,45,2,0.134,0.092
100945880,1009,45,2,0.0189,0.108
101145880,1011,45,2,0.025,0.178
101345880,1013,45,2,0.0204,0.116
101745880,1017,45,2,0.0257,0.09
103045880,1030,45,2,0.0019,0.145
104545880,1045,45,2,0.0057,0.167
200545880,2005,45,2,0.0501,0.094
200845880,2008,45,2,0.0018,0.127
201545880,2015,45,2,0.0023,0.117
201645880,2016,45,2,0.0352,0.13
201945880,2019,45,2,0.0188,0.141
202645880,2026,45,2,0.015,0.134
202845880,2028,45,2,0.0214,0.169
204045880,2040,45,2,0.0062,0.14
204845880,2048,45,2,0.0048,0.12
300645880,3006,45,2,0.0614,0.096
301445880,3014,45,2,0.0032,0.161
400245880,4002,45,2,0.0147,0.168
401045880,4010,45,2,0.053900000000000003,0.084
401245880,4012,45,2,0.0243,0.117
601845880,6018,45,2,0.0191,0.142
100447880,1004,47,2,0.003,0.107
100647880,1006,47,2,0.0071,0.143
100747880,1007,47,2,0.0691,0.114
100947880,1009,47,2,0.0139,0.086
101147880,1011,47,2,0.002,0.207
101347880,1013,47,2,0.0038,0.138
101747880,1017,47,2,0.0457,0.123
103047880,1030,47,2,0.0015,0.165
104547880,1045,47,2,0.005,0.146
200547880,2005,47,2,0.0498,0.11
200847880,2008,47,2,0.0867,0.106
201547880,2015,47,2,0.0454,0.058
201647880,2016,47,2,0.0062,0.124
201947880,2019,47,2,0.0291,0.125
202647880,2026,47,2,0.0207,0.148
202847880,2028,47,2,0.0071,0.195
204047880,2040,47,2,0.0013,0.147
204847880,2048,47,2,0.0022,0.176
300647880,3006,47,2,0.0121,0.108
301447880,3014,47,2,0.0121,0.142
400247880,4002,47,2,0.0107,0.187
401047880,4010,47,2,0.0041,0.121
401247880,4012,47,2,0.1161,0.078
601847880,6018,47,2,0.0059,0.145
100448880,1004,48,2,0.003,0.072
100648880,1006,48,2,0.1012,0.109
100748880,1007,48,2,0.0101,0.092
100948880,1009,48,2,0.0012,0.121
101148880,1011,48,2,0.0439,0.128
101348880,1013,48,2,0.0165,0.117
101748880,1017,48,2,0.0054,0.145
103048880,1030,48,2,0.0071,0.108
104548880,1045,48,2,0.0084,0.1
200548880,2005,48,2,0.0059,0.113
200848880,2008,48,2,0.0379,0.112
201548880,2015,48,2,0.0517,0.057
201648880,2016,48,2,0.0545,0.139
201948880,2019,48,2,0.0624,0.124
202648880,2026,48,2,0.0114,0.123
202848880,2028,48,2,0.0466,0.152
204048880,2040,48,2,0.0022,0.143
204848880,2048,48,2,0.0064,0.101
300648880,3006,48,2,0.0054,0.133
301448880,3014,48,2,0.018,0.129
400248880,4002,48,2,0.0319,0.137
401048880,4010,48,2,0.0056,0.106
401248880,4012,48,2,0.0024,0.119
601848880,6018,48,2,0.0048,0.157
100449880,1004,49,2,0.1634,0.063
100649880,1006,49,2,0.0094,0.156
100749880,1007,49,2,0.044,0.1
100949880,1009,49,2,0.0079,0.069
101149880,1011,49,2,0.0223,0.161
101349880,1013,49,2,0.0048,0.154
101749880,1017,49,2,0.0339,0.105
103049880,1030,49,2,0.0055,0.154
104549880,1045,49,2,0.001,0.156
200549880,2005,49,2,0.0192,0.119
200849880,2008,49,2,0.0103,0.116
201549880,2015,49,2,0.0015,0.117
201649880,2016,49,2,0.0205,0.143
201949880,2019,49,2,0.0387,0.126
202649880,2026,49,2,0.0099,0.159
202849880,2028,49,2,0.0517,0.167
204049880,2040,49,2,0.0497,0.083
204849880,2048,49,2,0.0233,0.109
300649880,3006,49,2,0.0052,0.122
301449880,3014,49,2,0.0204,0.144
400249880,4002,49,2,0.0093,0.168
401049880,4010,49,2,0.0375,0.112
401249880,4012,49,2,0.0236,0.113
601849880,6018,49,2,0.011,0.15
100452880,1004,52,2,0.005,0.106
100652880,1006,52,2,0.0032,0.13
100752880,1007,52,2,0.0048,0.093
100952880,1009,52,2,0.0028,0.126
101152880,1011,52,2,0.1002,0.165
101352880,1013,52,2,0.031,0.114
101752880,1017,52,2,0.0044,0.158
103052880,1030,52,2,0.003,0.137
104552880,1045,52,2,0.019,0.151
200552880,2005,52,2,0.0463,0.113
200852880,2008,52,2,0.0217,0.094
201552880,2015,52,2,7e-4,0.147
201652880,2016,52,2,0.0107,0.157
201952880,2019,52,2,0.0107,0.141
202652880,2026,52,2,0.0024,0.159
202852880,2028,52,2,0.0011,0.201
204052880,2040,52,2,0.0035,0.121
204852880,2048,52,2,0.046,0.1
300652880,3006,52,2,0.0046,0.141
301452880,3014,52,2,0.0675,0.134
400252880,4002,52,2,0.0328,0.151
401052880,4010,52,2,0.0297,0.06
401252880,4012,52,2,0.016,0.093
601852880,6018,52,2,0.019,0.112
100453880,1004,53,2,0.0025,0.066
100653880,1006,53,2,0.0122,0.113
100753880,1007,53,2,0.0146,0.112
100953880,1009,53,2,0.0132,0.105
101153880,1011,53,2,0.076,0.198
101353880,1013,53,2,0.0092,0.126
101753880,1017,53,2,0.0077,0.134
103053880,1030,53,2,0.0111,0.132
104553880,1045,53,2,0.0519,0.122
200553880,2005,53,2,0.0086,0.111
200853880,2008,53,2,0.0072,0.1
201553880,2015,53,2,0.0022,0.091
201653880,2016,53,2,0.0103,0.142
201953880,2019,53,2,0.0065,0.138
202653880,2026,53,2,0.0321,0.125
202853880,2028,53,2,0.0063,0.175
204053880,2040,53,2,0.009,0.134
204853880,2048,53,2,0.0094,0.118
300653880,3006,53,2,0.0224,0.12
301453880,3014,53,2,0.0276,0.158
400253880,4002,53,2,0.0238,0.146
401053880,4010,53,2,0.0026,0.136
401253880,4012,53,2,0.0021,0.13
601853880,6018,53,2,0.0073,0.114
100454880,1004,54,2,4e-4,0.077
100654880,1006,54,2,0.0101,0.105
100754880,1007,54,2,0.0066,0.093
100954880,1009,54,2,0.0026,0.101
101154880,1011,54,2,0.0107,0.19
101354880,1013,54,2,0.0152,0.136
101754880,1017,54,2,0.0035,0.114
103054880,1030,54,2,5e-4,0.175
104554880,1045,54,2,0.0137,0.113
200554880,2005,54,2,0.0029,0.121
200854880,2008,54,2,0.0034,0.128
201554880,2015,54,2,0.0018,0.07
201654880,2016,54,2,0.0011,0.163
201954880,2019,54,2,0.0436,0.117
202654880,2026,54,2,0.0082,0.135
202854880,2028,54,2,0.0116,0.162
204054880,2040,54,2,0.0021,0.136
